SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101773,0,Cash loans,F,N,N,0,180000,135000,16020,135000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.010006,-14153,-180,-190,-4871,,1,1,0,1,1,0,Medicine staff,1,2,2,WEDNESDAY,15,0,0,0,0,0,0,Other,0.16503466,0.233755207,0.513693766,0.033,,0.9801,,,0,0.069,0.0417,,0.0138,,0.0187,,0.0106,0.0336,,0.9801,,,0,0.069,0.0417,,0.0141,,0.0195,,0.0112,0.0333,,0.9801,,,0,0.069,0.0417,,0.014,,0.0191,,0.0108,,block of flats,0.0147,Block,No,5,0,5,0,-159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101774,0,Revolving loans,M,Y,Y,1,135000,315000,15750,315000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-14867,-1719,-8147,-4389,12,1,1,0,1,0,0,,3,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.582296754,0.391253641,0.234015167,0.2062,0.1368,0.9876,0.83,0.0442,0.2,0.1724,0.375,0.4167,0.1235,0.1664,0.211,0.0077,0.0027,0.2101,0.142,0.9876,0.8367,0.0446,0.2014,0.1724,0.375,0.4167,0.1263,0.1818,0.2198,0.0078,0.0029,0.2082,0.1368,0.9876,0.8323,0.0445,0.2,0.1724,0.375,0.4167,0.1257,0.1693,0.2148,0.0078,0.0028,reg oper account,block of flats,0.1907,Panel,No,2,0,2,0,-1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
101775,0,Revolving loans,M,Y,N,0,90000,202500,10125,202500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-17150,-819,-8666,-701,10,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,Industry: type 1,,0.268868926,0.58499004,0.0366,0.0292,0.9771,0.6872,0.0046,0,0.1034,0.1042,0.1458,0.0529,0.0298,0.034,0,0,0.0126,0,0.9667,0.5622,0.0019,0,0.069,0.0417,0.0833,0.0363,0.011,0.0115,0,0,0.037,0.0292,0.9771,0.6914,0.0046,0,0.1034,0.1042,0.1458,0.0538,0.0304,0.0346,0,0,reg oper account,block of flats,0.0487,Block,No,3,0,3,0,-676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
101776,0,Cash loans,F,N,N,0,112500,454500,20151,454500,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,0.025164,-19914,-8164,-1023,-3070,,1,1,0,1,0,0,Laborers,1,2,2,SATURDAY,11,0,0,0,0,0,0,Government,,0.259807642,0.591976618,0.0742,0.0709,0.9861,,,0.08,0.069,0.3333,,0.0409,,0.0766,,0.0117,0.0756,0.0736,0.9861,,,0.0806,0.069,0.3333,,0.0418,,0.0798,,0.0124,0.0749,0.0709,0.9861,,,0.08,0.069,0.3333,,0.0416,,0.078,,0.012,,block of flats,0.0802,Panel,No,1,0,1,0,-2057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
101777,0,Cash loans,M,Y,Y,1,112500,573408,25389,495000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-15855,-4030,-4048,-4470,7,1,1,0,1,1,0,High skill tech staff,3,3,3,SATURDAY,12,0,0,0,0,0,0,Medicine,0.311244572,0.426526851,0.065109614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
101778,0,Cash loans,F,N,N,0,202500,1125000,37309.5,1125000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.032561,-15397,-630,-4053,-4269,,1,1,0,1,1,0,Managers,2,1,1,TUESDAY,11,0,0,0,0,0,0,Trade: type 3,,0.783190394,0.673830078,0.2106,0.1559,0.9866,0.8164,0.0284,0.1864,0.1148,0.4304,0.4442,0.0544,0.1656,0.1721,0.0283,0.0975,0.0315,0.0887,0.9791,0.7256,0,0.1208,0.0345,0.3333,0.375,0.0168,0.0257,0.1117,0,0.0686,0.1988,0.1142,0.9836,0.7786,0.0157,0.16,0.069,0.375,0.4167,0.0744,0.1462,0.1165,0.0078,0.0667,reg oper account,block of flats,0.275,"Stone, brick",No,0,0,0,0,-1037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
101779,0,Cash loans,F,N,Y,0,202500,948582,27864,679500,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-16419,-1505,-7199,-4587,,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 1,,0.668451904,0.617826147,0.1856,0.1011,0.9841,,,0.2,0.1724,0.3333,,0.1192,,0.1924,,0.0011,0.1891,0.1049,0.9841,,,0.2014,0.1724,0.3333,,0.1219,,0.2004,,0.0012,0.1874,0.1011,0.9841,,,0.2,0.1724,0.3333,,0.1213,,0.1958,,0.0011,,block of flats,0.1978,Panel,No,0,0,0,0,-153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
101781,0,Cash loans,F,Y,N,1,157500,1046142,28899,913500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-13177,-1264,-2401,-4937,13,1,1,0,1,0,0,Sales staff,3,2,2,SATURDAY,11,0,0,0,0,1,1,Self-employed,0.208177147,0.514457791,0.583237926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101782,0,Cash loans,M,Y,N,0,135000,208512,24745.5,180000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.008019,-8220,-1336,-1374,-775,11,1,1,1,1,0,0,Laborers,1,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.068298491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101783,0,Revolving loans,F,N,Y,1,157500,157500,7875,157500,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-10900,-848,-278,-2790,,1,1,1,1,1,0,Accountants,3,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,0.648779048,0.443713771,0.358951229,0.101,0.029,0.9876,0.83,0.0161,0,0.2759,0.1667,0.2083,0.0794,0.079,0.0994,0.0154,0.0269,0.1029,0.0301,0.9876,0.8367,0.0162,0,0.2759,0.1667,0.2083,0.0812,0.0863,0.1036,0.0156,0.0284,0.102,0.029,0.9876,0.8323,0.0162,0,0.2759,0.1667,0.2083,0.0807,0.0804,0.1012,0.0155,0.0274,reg oper account,block of flats,0.0841,Panel,No,3,0,3,0,-1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101785,0,Cash loans,M,N,N,0,135000,90000,7852.5,90000,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Office apartment,0.018209,-8350,-508,-5298,-868,,1,1,0,1,0,0,Core staff,1,3,3,THURSDAY,8,0,0,0,1,1,0,Police,0.252273433,0.38250851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,-306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101786,0,Cash loans,M,Y,Y,1,225000,360000,17640,360000,Family,Working,Secondary / secondary special,Separated,With parents,0.028663,-19563,-2693,-4657,-3057,8,1,1,0,1,1,0,Drivers,2,2,2,WEDNESDAY,14,0,1,1,0,0,0,Business Entity Type 3,,0.438764518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,-1601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101787,0,Cash loans,M,Y,Y,0,225000,269550,21294,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508,-18896,-460,-4387,-2447,8,1,1,0,1,0,0,Drivers,2,1,1,MONDAY,11,0,0,0,0,0,0,Transport: type 4,,,0.795803133,0.066,0.0334,0.993,0.9048,0.0332,0.08,0.0345,0.625,0.6667,0.0366,0.0538,0.0455,0,0.0011,0.0672,0.0345,0.993,0.9085,0.031,0.0806,0.0345,0.625,0.6667,0.0367,0.0588,0.0472,0,0.0011,0.0666,0.0334,0.993,0.9061,0.0334,0.08,0.0345,0.625,0.6667,0.0372,0.0547,0.0463,0,0.0011,reg oper account,block of flats,0.0626,Panel,No,2,0,2,0,-1868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101788,0,Cash loans,F,N,N,0,126000,315000,14814,315000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-12451,-3078,-1848,-1229,,1,1,0,1,0,0,Private service staff,1,3,3,MONDAY,10,0,0,0,0,0,0,Self-employed,0.26433798,0.497361397,,0.1311,0.0455,0.9856,0.8096,0.0076,0.08,0.069,0.3333,0.0417,0.0729,0.087,0.0765,0.0039,0.0314,0.105,0.0472,0.9861,0.8171,0.007,0.0806,0.069,0.3333,0.0417,0.0745,0.0909,0.0674,0.0039,0.0258,0.1135,0.0455,0.9861,0.8121,0.0077,0.08,0.069,0.3333,0.0417,0.0742,0.0885,0.0659,0.0039,0.0249,reg oper account,block of flats,0.0547,Panel,No,2,0,2,0,-1748,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101790,0,Cash loans,F,N,Y,0,135000,582228,17154,486000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.005313,-17479,365243,-10234,-1015,,1,0,0,1,0,0,,2,2,2,WEDNESDAY,11,0,0,0,0,0,0,XNA,,0.65674914,0.554946769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-419,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101791,0,Cash loans,F,N,Y,0,112500,495000,17779.5,495000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19458,-8306,-7517,-2995,,1,1,0,1,0,0,Cleaning staff,2,2,2,THURSDAY,9,0,0,0,0,0,0,Construction,,0.740527334,0.479448981,0.1577,0.1168,0.9901,,,0.16,0.1379,0.3333,,0.0206,,0.1625,,0.0052,0.1607,0.1212,0.9901,,,0.1611,0.1379,0.3333,,0.021,,0.1693,,0.0055,0.1593,0.1168,0.9901,,,0.16,0.1379,0.3333,,0.0209,,0.1654,,0.0053,,block of flats,0.1491,Panel,No,0,0,0,0,-2904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
101792,0,Cash loans,F,N,N,1,121500,940500,27499.5,940500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010276,-11123,-2154,-4621,-3440,,1,1,0,1,0,0,Managers,3,2,2,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.291972627,0.708713376,,0.0691,0.0421,0.9727,0.626,0.0258,0,0.2069,0.125,0.1667,0.067,0.0538,0.073,0.0116,0.0115,0.0704,0.0437,0.9727,0.6406,0.0261,0,0.2069,0.125,0.1667,0.0686,0.0588,0.0761,0.0117,0.0122,0.0697,0.0421,0.9727,0.631,0.026,0,0.2069,0.125,0.1667,0.0682,0.0547,0.0744,0.0116,0.0117,reg oper account,block of flats,0.0574,"Stone, brick",No,0,0,0,0,-1384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101793,0,Cash loans,F,Y,N,0,247500,284256,28111.5,270000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-13723,-2092,-7802,-4699,0,1,1,1,1,1,0,Sales staff,2,1,1,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.651911958,0.468659655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101794,0,Cash loans,F,N,Y,1,112500,95940,10462.5,90000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-12912,-4533,-7062,-4514,,1,1,1,1,0,0,,3,1,1,SUNDAY,12,0,0,0,0,1,1,Business Entity Type 1,,0.376827855,0.301624892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101795,0,Cash loans,F,Y,N,2,405000,900000,26316,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.035792,-14026,-802,-6894,-3985,4,1,1,1,1,0,0,Sales staff,3,2,2,TUESDAY,8,0,0,0,0,1,1,Trade: type 7,,0.718296539,0.252598698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101796,1,Cash loans,M,Y,Y,1,121500,270000,18396,270000,Family,Working,Secondary / secondary special,Married,House / apartment,0.018209,-11795,-3070,-3026,-4005,26,1,1,1,1,1,0,Laborers,3,3,3,WEDNESDAY,9,0,0,0,0,0,0,Other,0.197371927,0.359761358,0.19977057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,-383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101797,0,Cash loans,F,N,Y,0,90000,675000,36774,675000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.028663,-18320,-1216,-3618,-1848,,1,1,0,1,1,0,Medicine staff,2,2,2,MONDAY,11,0,0,0,0,0,0,University,,0.46625146,0.799296783,0.0139,,0.9543,0.3404,,,0.0517,0.0312,0.0833,0.0095,,0.0046,,,0.0116,,0.9518,0.3662,,,0.0345,0.0417,0.0833,0.0097,,0.0028,,,0.0141,,0.9518,0.3492,,,0.0517,0.0417,0.0833,0.0096,,0.0047,,,,block of flats,0.0024,Wooden,No,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101798,0,Cash loans,F,Y,Y,0,337500,1635795,107356.5,1579500,Family,Working,Higher education,Married,House / apartment,0.008575,-16670,-2797,-845,-220,2,1,1,1,1,1,0,Core staff,2,2,2,MONDAY,10,0,0,0,0,1,1,Trade: type 2,,0.627264612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,-1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101799,0,Cash loans,M,N,Y,1,202500,1213227,48244.5,1116000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12126,-1175,-6080,-4083,,1,1,0,1,0,0,Managers,3,2,2,FRIDAY,15,0,0,0,0,0,0,Self-employed,,0.589064886,0.740799088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
101800,0,Cash loans,F,Y,N,0,112500,485190,23341.5,405000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019101,-22633,365243,-3096,-4403,8,1,0,0,1,1,0,,1,2,2,WEDNESDAY,15,0,0,0,0,0,0,XNA,,0.581666331,0.617826147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,-1267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
101801,0,Cash loans,F,N,N,0,180000,1057266,43632,945000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.022625,-14063,-3456,-5990,-4783,,1,1,0,1,0,0,Sales staff,1,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.771426065,0.749442097,0.72094415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-2893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
101802,0,Cash loans,M,Y,Y,0,225000,1102171.5,46827,945000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-16471,-3072,-9093,-16,2,1,1,0,1,1,0,,2,1,1,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.659573139,0.488455184,0.1031,0.0836,0.9781,0.7008,0.0106,0,0.1724,0.1667,0.2083,0,0.0841,0.0897,,,0.105,0.0868,0.9782,0.7125,0.0107,0,0.1724,0.1667,0.2083,0,0.0918,0.0935,,,0.1041,0.0836,0.9781,0.7048,0.0106,0,0.1724,0.1667,0.2083,0,0.0855,0.0913,,,reg oper account,block of flats,0.0763,Panel,No,6,2,6,2,-206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
101803,1,Cash loans,M,Y,N,0,157500,225000,17905.5,225000,Other_B,Working,Secondary / secondary special,Married,With parents,0.028663,-8075,-902,-2577,-767,12,1,1,0,1,0,0,Laborers,2,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0.14638373,0.168348727,0.456109739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101804,0,Revolving loans,M,Y,Y,2,90000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-12176,-123,-825,-4574,13,1,1,0,1,0,0,Drivers,4,3,3,MONDAY,7,0,0,0,0,0,0,Industry: type 9,0.227707783,0.199382468,0.698667555,0.1227,0.1058,0.9771,0.6872,0.0158,0,0.2759,0.1667,0.2083,0.1021,0.1,0.1126,0,0,0.125,0.1098,0.9772,0.6994,0.0159,0,0.2759,0.1667,0.2083,0.1044,0.1093,0.1174,0,0,0.1239,0.1058,0.9771,0.6914,0.0159,0,0.2759,0.1667,0.2083,0.1039,0.1018,0.1147,0,0,reg oper account,block of flats,0.0972,Panel,No,2,0,2,0,-583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101805,1,Cash loans,F,Y,Y,0,135000,450000,22018.5,450000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-15308,-3571,-124,-4881,9,1,1,0,1,0,0,Private service staff,1,2,2,WEDNESDAY,14,0,0,0,0,0,0,Services,0.528609344,0.6429173,,0.1753,0.1241,0.9836,0.7756,,0,0.3793,0.1667,0.2083,0.0941,0.1429,0.0931,0,0.2606,0.1786,0.1288,0.9836,0.7844,,0,0.3793,0.1667,0.2083,0.0962,0.1561,0.097,0,0.2759,0.177,0.1241,0.9836,0.7786,,0,0.3793,0.1667,0.2083,0.0957,0.1454,0.0948,0,0.266,reg oper account,block of flats,0.1301,"Stone, brick",No,0,0,0,0,-420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101806,0,Cash loans,F,N,Y,1,112500,302076,27832.5,270000,"Spouse, partner",Working,Higher education,Married,House / apartment,0.018634,-12229,-2524,-10404,-4508,,1,1,0,1,0,0,Sales staff,3,2,2,THURSDAY,18,0,0,0,0,0,0,Trade: type 7,0.537766072,0.582251531,0.627990819,0.5443,0.5114,0.9851,0.796,0.2612,0.6,0.5172,0.3333,0.0417,0.2944,0.4438,0.5789,,0.0011,0.5546,0.5307,0.9851,0.804,0.2636,0.6042,0.5172,0.3333,0.0417,0.3011,0.4848,0.6032,,0.0011,0.5496,0.5114,0.9851,0.7987,0.2629,0.6,0.5172,0.3333,0.0417,0.2995,0.4515,0.5893,,0.0011,org spec account,block of flats,0.5984,Panel,No,0,0,0,0,-1806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101807,0,Cash loans,F,Y,Y,2,99000,358213.5,28431,324000,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13580,-970,-2395,-4577,65,1,1,0,1,0,0,Sales staff,4,2,2,THURSDAY,14,0,0,0,0,0,0,Self-employed,0.759607117,0.235805978,0.249885063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
101808,0,Revolving loans,F,N,Y,1,67500,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-13581,-3450,-1880,-1638,,1,1,0,1,0,0,Sales staff,3,2,2,MONDAY,7,0,0,0,0,0,0,Self-employed,0.568749231,0.424420751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
101809,0,Cash loans,M,N,Y,0,180000,805536,41130,720000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.018801,-9303,-2126,-3038,-1975,,1,1,0,1,0,0,Core staff,1,2,2,WEDNESDAY,14,0,0,0,1,1,0,Bank,,0.482443968,0.340906426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101810,0,Revolving loans,M,N,Y,0,135000,405000,20250,405000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.026392,-21797,365243,-637,-4060,,1,0,0,1,0,0,,2,2,2,WEDNESDAY,15,0,0,0,0,0,0,XNA,0.613830005,0.630128343,0.7136314,0.0825,0.0157,0.9806,,,0.08,0.0345,0.4583,,0.0243,,0.0682,,0,0.084,0.0163,0.9806,,,0.0806,0.0345,0.4583,,0.0249,,0.071,,0,0.0833,0.0157,0.9806,,,0.08,0.0345,0.4583,,0.0248,,0.0694,,0,,block of flats,0.0536,Panel,No,1,0,1,0,-1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101811,0,Cash loans,M,N,Y,0,202500,859500,25258.5,859500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-20829,-4908,-923,-4287,,1,1,0,1,0,0,High skill tech staff,2,2,2,MONDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.710990729,0.655624314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,-462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
